accountId,avgTxnSize,closedAccounts,creditCompleteDate,creditCompleteMonth,creditRail,customerRevenue,detailCategory,detailSource,dormantAccounts,estRevenue,fundingMethodUsed,id,initiatorStatus,isFasterAch,isRTP,maxAmt,minAmt,newAccountsOpened,newBusinessSetups,partner,partnerGroupSource,payeeAmount,payeeAmountCurrency,payeeBusinessName,payeeCcy,payeeCountry,payeeEmail,payeeFunding,payerBusinessName,payerCcy,payerCountry,payerEmail,payerFunding,paymentId,paymentType,paymentUsdEquivalentAmount,period,processingMethod,settlementCount,sourceSection,speedFlag,submissionDate,totalActiveAccounts,totalBusinessAccounts,totalIndividualAccounts,totalVolume,transactionProcessingMethodRaw,txnCount,txnType,txnTypeRaw,typeDefn,usdAmountDebited
1781972,,,2026-03-24T16:16:57,2026-03,,,transaction,offline_billing,,13.23,Bank,,,False,False,,,,,Maplewave,Maplewave,1050000.0,JPY,SBT CO.  LTD.,JPY,JP,sbtcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153090,payment,6615.0,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wallet,,FX,FX,,6615.0
1781972,,,2026-03-03T21:12:55,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,7547.0,USD,GOLDEN TEC MACHINERY CO. LTD,USD,TW,goldentecmachinery@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7048198,payment,7547.0,2026-03,Wire,,detail,Standard,2026-03-02T00:00:00,,,,,Wire,,USD Abroad,USD Abroad,,7547.0
1781972,,,2026-03-04T20:18:05,2026-03,,,transaction,offline_billing,,23.19,Bank,,,False,False,,,,,Maplewave,Maplewave,80000.0,CNY,ZHEJIANG KANGLE PHARMACEUTICAL CO. LTD.,CNY,CN,zheijiangkanglepharmaceutical-cny@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7055454,payment,11593.6,2026-03,Wire,,detail,Standard,2026-03-03T00:00:00,,,,,Nacha,,FX,FX,,11593.6
1781972,,,2026-03-12T12:13:41,2026-03,,,transaction,offline_billing,,9.37,Bank,,,False,False,,,,,Maplewave,Maplewave,745000.0,JPY,SBT CO.  LTD.,JPY,JP,sbtcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7099105,payment,4686.05,2026-03,Wire,,detail,Standard,2026-03-11T00:00:00,,,,,Wallet,,FX,FX,,4686.05
1781972,,,2026-03-28T05:12:49,2026-03,,,transaction,offline_billing,,10.02,Bank,,,False,False,,,,,Maplewave,Maplewave,800000.0,JPY,LLC Yumbo,JPY,JP,llcyumbo-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174920,payment,5008.0,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wallet,,FX,FX,,5008.0
1781972,,,2026-03-19T15:24:16,2026-03,,,transaction,offline_billing,,6.16,Bank,,,False,False,,,,,Maplewave,Maplewave,491509.0,JPY,F.T.Trading,JPY,JP,fttrading-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7130899,payment,3081.76,2026-03,Wire,,detail,Standard,2026-03-18T00:00:00,,,,,Wire,,FX,FX,,3081.76
1781972,,,2026-03-20T19:15:03,2026-03,,,transaction,offline_billing,,21.08,Bank,,,False,False,,,,,Maplewave,Maplewave,72600.0,CNY,DALIAN ADVANTAGE INTERNATIONAL CO. LTD,CNY,CN,dalianadvantageintl-CNY@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7131178,payment,10541.52,2026-03,Wire,,detail,Standard,2026-03-18T00:00:00,,,,,Wire,,FX,FX,,10541.52
1781972,,,2026-03-30T16:15:48,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,20020.0,USD,Suhansa Co. Ltd,USD,KR,suhansaco-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174552,payment,20020.0,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Nacha,,USD Abroad,USD Abroad,,20020.0
1781972,,,2026-03-24T16:17:02,2026-03,,,transaction,offline_billing,,50.83,Bank,,,False,False,,,,,Maplewave,Maplewave,4027500.0,JPY,Mark Co. LTD,JPY,JP,markcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153134,payment,25413.53,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wallet,,FX,FX,,25413.53
1781972,,,2026-03-29T14:13:11,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,58850.0,USD,Fashion Mee Co. Limited,USD,CN,fashionmeeco-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174553,payment,58850.0,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wire,,USD Abroad,USD Abroad,,58850.0
1781972,,,2026-03-31T15:16:46,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,37400.0,USD,Zhongxinhai HK Holdings Limited,USD,SG,zhongxinhaihk-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7186265,payment,37400.0,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wallet,,USD Abroad,USD Abroad,,37400.0
1781972,,,2026-03-13T13:12:52,2026-03,,,transaction,offline_billing,,6.49,Bank,,,False,False,,,,,Maplewave,Maplewave,516000.0,JPY,F.T.Trading,JPY,JP,fttrading-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7099104,payment,3245.64,2026-03,Wire,,detail,Standard,2026-03-11T00:00:00,,,,,Wire,,FX,FX,,3245.64
1781972,,,2026-03-31T11:17:11,2026-03,,,transaction,offline_billing,,50.16,Bank,,,False,False,,,,,Maplewave,Maplewave,4000000.0,JPY,MDK Corporation - Yen,JPY,JP,mdkcorporation-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7186469,payment,25080.0,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wire,,FX,FX,,25080.0
1781972,,,2026-03-12T12:13:40,2026-03,,,transaction,offline_billing,,15.91,Bank,,,False,False,,,,,Maplewave,Maplewave,1265000.0,JPY,ASCENSUS JAPAN CO. LTD,JPY,JP,ascensusjapan-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7099103,payment,7956.85,2026-03,Wire,,detail,Standard,2026-03-11T00:00:00,,,,,Wallet,,FX,FX,,7956.85
1781972,,,2026-03-19T15:24:17,2026-03,,,transaction,offline_billing,,37.62,Bank,,,False,False,,,,,Maplewave,Maplewave,3000000.0,JPY,Zam Zam Trading Co LTD,JPY,JP,zamzamtradingcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7130901,payment,18810.0,2026-03,Wire,,detail,Standard,2026-03-18T00:00:00,,,,,Wallet,,FX,FX,,18810.0
1781972,,,2026-03-19T15:24:15,2026-03,,,transaction,offline_billing,,121.65,Bank,,,False,False,,,,,Maplewave,Maplewave,9701000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7130898,payment,60825.27,2026-03,Wire,,detail,Standard,2026-03-18T00:00:00,,,,,Wallet,,FX,FX,,60825.27
1781972,,,2026-03-24T16:17:00,2026-03,,,transaction,offline_billing,,166.58,Bank,,,False,False,,,,,Maplewave,Maplewave,13200000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153132,payment,83292.0,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wallet,,FX,FX,,83292.0
1781972,,,2026-03-24T16:16:59,2026-03,,,transaction,offline_billing,,207.76,Bank,,,False,False,,,,,Maplewave,Maplewave,16463000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153131,payment,103881.53,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wallet,,FX,FX,,103881.53
1781972,,,2026-03-28T12:12:50,2026-03,,,transaction,offline_billing,,413.74,Bank,,,False,False,,,,,Maplewave,Maplewave,33046300.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174916,payment,206869.84,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wallet,,FX,FX,,206869.84
1781972,,,2026-03-07T08:12:52,2026-03,,,transaction,offline_billing,,12.58,Bank,,,False,False,,,,,Maplewave,Maplewave,200000.0,THB,SUN HILLS CO.  LTD. - THB,THB,TH,sunhillscoltd-thb@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7066525,payment,6288.0,2026-03,Wire,,detail,Standard,2026-03-05T00:00:00,,,,,Wallet,,FX,FX,,6288.0
1781972,,,2026-03-18T10:13:45,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,57550.0,EUR,PlaneParts Nimbus,EUR,DE,planepartsnimbus-eur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7128269,payment,66401.77,2026-03,Wire,,detail,Standard,2026-03-17T00:00:00,,,,,Wallet,,FX,FX,,66401.77
1781972,,,2026-03-11T17:18:45,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,80000.0,USD,Maplewave Payments Inc,USD,US,maplewaveus-jpm@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7091624,payment,80000.0,2026-03,ACH,,detail,Standard,2026-03-10T00:00:00,,,,,Nacha,,Domestic,Domestic,,80000.0
1781972,,,2026-03-31T11:17:14,2026-03,,,transaction,offline_billing,,23.63,Bank,,,False,False,,,,,Maplewave,Maplewave,1884000.0,JPY,DVM.KK Japan,JPY,JP,dvmkk-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7186470,payment,11812.68,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wire,,FX,FX,,11812.68
1781972,,,2026-03-29T21:12:47,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,6506.2,USD,Carrolls Springs Pty Ltd,USD,AU,carrollsspringspty-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174887,payment,6506.2,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wallet,,USD Abroad,USD Abroad,,6506.2
1781972,,,2026-03-02T23:12:50,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,18935.0,USD,M and W China Limited (USD),USD,CN,mandwchinausd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7035587,payment,18935.0,2026-03,Wire,,detail,Standard,2026-02-27T00:00:00,,,,,Wallet,,USD Abroad,USD Abroad,,18935.0
1781972,,,2026-03-31T11:17:11,2026-03,,,transaction,offline_billing,,379.88,Bank,,,False,False,,,,,Maplewave,Maplewave,30293821.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7186474,payment,189942.26,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wallet,,FX,FX,,189942.26
1781972,,,2026-03-24T16:16:58,2026-03,,,transaction,offline_billing,,120.35,Bank,,,False,False,,,,,Maplewave,Maplewave,9536767.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153133,payment,60177.0,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wire,,FX,FX,,60177.0
1781972,,,2026-03-31T11:17:13,2026-03,,,transaction,offline_billing,,794.26,Bank,,,False,False,,,,,Maplewave,Maplewave,63338300.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7186471,payment,397131.14,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wallet,,FX,FX,,397131.14
1781972,,,2026-03-11T09:19:15,2026-03,,,transaction,offline_billing,,107.07,Bank,,,False,False,,,,,Maplewave,Maplewave,8444000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7091620,payment,53534.96,2026-03,Wire,,detail,Standard,2026-03-10T00:00:00,,,,,Wallet,,FX,FX,,53534.96
1781972,,,2026-03-11T09:19:17,2026-03,,,transaction,offline_billing,,38.04,Bank,,,False,False,,,,,Maplewave,Maplewave,3000000.0,JPY,SAIF TRADING CO LTD - Yen,JPY,JP,saiftradingcoltd-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7091622,payment,19020.0,2026-03,Wire,,detail,Standard,2026-03-10T00:00:00,,,,,Wire,,FX,FX,,19020.0
1781972,,,2026-03-06T12:16:09,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,39176.13,USD,WU YI XIN KAI TUO CLEANING SUPPLIES CO. LTD,USD,CN,wuyixinkaituocleaning-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7055469,payment,39176.13,2026-03,Wire,,detail,Standard,2026-03-03T00:00:00,,,,,Wire,,USD Abroad,USD Abroad,,39176.13
1781972,,,2026-03-17T19:18:04,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,6092.0,EUR,SDM Inc.,EUR,MT,sdminceur@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7117691,payment,6999.1,2026-03,Wire,,detail,Standard,2026-03-16T00:00:00,,,,,IACH,,FX,FX,,6999.1
1781972,,,2026-03-25T22:13:36,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,50000.0,EUR,Metronak Tekstil Uluslarasi Tasimacilik Ins. Gida Turizm San.Ve Tic.Ltd.Sti,EUR,TR,metronaktekstil-EUR@maplewave.bene,Bank,"Maplewave Payments, Inc.",EUR,CA,support@maplewave.money,Wallet,7145906,payment,57754.5,2026-03,Wire,,detail,Standard,2026-03-20T00:00:00,,,,,Wallet,,FX,FX,,57754.5
1781972,,,2026-03-25T20:15:48,2026-03,,,transaction,offline_billing,,9.91,Bank,,,False,False,,,,,Maplewave,Maplewave,787400.0,JPY,BestJapan Co LTD,JPY,JP,bestjapan-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7166096,payment,4952.75,2026-03,Wire,,detail,Standard,2026-03-25T00:00:00,,,,,Wire,,FX,FX,,4952.75
1781972,,,2026-03-25T20:15:46,2026-03,,,transaction,offline_billing,,30.85,Bank,,,False,False,,,,,Maplewave,Maplewave,2452500.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7166099,payment,15426.23,2026-03,Wire,,detail,Standard,2026-03-25T00:00:00,,,,,Wire,,FX,FX,,15426.23
1781972,,,2026-03-12T12:13:42,2026-03,,,transaction,offline_billing,,23.21,Bank,,,False,False,,,,,Maplewave,Maplewave,1845000.0,JPY,SBT CO.  LTD.,JPY,JP,sbtcoltd-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7099102,payment,11605.05,2026-03,Wire,,detail,Standard,2026-03-11T00:00:00,,,,,Wallet,,FX,FX,,11605.05
1781972,,,2026-03-25T20:15:44,2026-03,,,transaction,offline_billing,,277.22,Bank,,,False,False,,,,,Maplewave,Maplewave,22036500.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7166100,payment,138609.59,2026-03,Wire,,detail,Standard,2026-03-25T00:00:00,,,,,Wire,,FX,FX,,138609.59
1781972,,,2026-03-28T12:12:51,2026-03,,,transaction,offline_billing,,374.79,Bank,,,False,False,,,,,Maplewave,Maplewave,29935000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174921,payment,187393.1,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wire,,FX,FX,,187393.1
1781972,,,2026-03-28T05:12:50,2026-03,,,transaction,offline_billing,,18.65,Bank,,,False,False,,,,,Maplewave,Maplewave,1490000.0,JPY,SBT CO.  LTD. - 3,JPY,JP,sbtcoltd3-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174922,payment,9327.4,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wire,,FX,FX,,9327.4
1781972,,,2026-03-26T15:25:19,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,300000.0,USD,CUIABA ESPORTE CLUBE - SAF,USD,BR,cuiabaesporteclube-USD@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7151104,payment,300000.0,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wire,,USD Abroad,USD Abroad,,300000.0
1781972,,,2026-03-29T14:13:12,2026-03,,,transaction,offline_billing,,0.0,Bank,,,False,False,,,,,Maplewave,Maplewave,50000.0,USD,Chongqing Welluck Trading Co. Ltd,USD,CN,chongqingwelluck-usd@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7174550,payment,50000.0,2026-03,Wire,,detail,Standard,2026-03-26T00:00:00,,,,,Wallet,,USD Abroad,USD Abroad,,50000.0
1781972,,,2026-03-19T15:24:14,2026-03,,,transaction,offline_billing,,175.79,Bank,,,False,False,,,,,Maplewave,Maplewave,14018250.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7130900,payment,87894.43,2026-03,Wire,,detail,Standard,2026-03-18T00:00:00,,,,,Wire,,FX,FX,,87894.43
1781972,,,2026-03-31T11:17:16,2026-03,,,transaction,offline_billing,,25.08,Bank,,,False,False,,,,,Maplewave,Maplewave,2000000.0,JPY,SBT CO. LTD. - 5,JPY,JP,sbtcoltd5-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7188272,payment,12540.0,2026-03,Wire,,detail,Standard,2026-03-30T00:00:00,,,,,Wallet,,FX,FX,,12540.0
1781972,,,2026-03-11T09:19:16,2026-03,,,transaction,offline_billing,,25.36,Bank,,,False,False,,,,,Maplewave,Maplewave,2000000.0,JPY,MDK Corporation - Yen,JPY,JP,mdkcorporation-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7091623,payment,12680.0,2026-03,Wire,,detail,Standard,2026-03-10T00:00:00,,,,,Wire,,FX,FX,,12680.0
1781972,,,2026-03-25T20:15:45,2026-03,,,transaction,offline_billing,,217.19,Bank,,,False,False,,,,,Maplewave,Maplewave,17265000.0,JPY,Autocom Japan Inc. - Yen,JPY,JP,autocomjapaninc-yen@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7166094,payment,108596.85,2026-03,Wire,,detail,Standard,2026-03-25T00:00:00,,,,,Wallet,,FX,FX,,108596.85
1781972,,,2026-03-24T16:17:01,2026-03,,,transaction,offline_billing,,18.4,Bank,,,False,False,,,,,Maplewave,Maplewave,1460000.0,JPY,SBT CO.  LTD. - 2,JPY,JP,sbtcoltd2-jpy@maplewave.bene,Bank,"Maplewave Payments, Inc.",USD,CA,support@maplewave.money,Wallet,7153094,payment,9198.0,2026-03,Wire,,detail,Standard,2026-03-23T00:00:00,,,,,Wire,,FX,FX,,9198.0
,47171.08,,,,,0.0,,,,0.0,,1bee30,,,,3,3,,,Maplewave,,,,,USD,US,,Bank,,USD,CA,,Wallet,,,,2026-03,ACH,,ltxn,Standard,,,,,141513.25,,3,Domestic,,,
,66401.77,,,,,0.0,,,,0.0,,74dbdf,,,,1,1,,,Maplewave,,,,,EUR,DE,,Bank,,EUR,CA,,Wallet,,,,2026-03,Wire,,ltxn,Standard,,,,,66401.77,,1,FX,,,
,23092.45,,,,,0.0,,,,0.0,,ac856e,,,,1,1,,,Maplewave,,,,,EUR,ES,,Bank,,EUR,CA,,Wallet,,,,2026-03,Wire,,ltxn,Standard,,,,,23092.45,,1,FX,,,
,16009.93,,,,,0.0,,,,0.0,,38fb1f,,,,2,2,,,Maplewave,,,,,EUR,MT,,Bank,,EUR,CA,,Wallet,,,,2026-03,Wire,,ltxn,Standard,,,,,32019.86,,2,FX,,,
,57754.5,,,,,0.0,,,,0.0,,ecb7c8,,,,1,1,,,Maplewave,,,,,EUR,TR,,Bank,,EUR,CA,,Wallet,,,,2026-03,Wire,,ltxn,Standard,,,,,57754.5,,1,FX,,,
,11067.56,,,,,0.0,,,,44.27,,3a86b6,,,,2,2,,,Maplewave,,,,,CNY,CN,,Bank,,USD,CA,,Wallet,,,,2026-03,Wire,,ltxn,Standard,,,,,22135.12,,2,FX,,,
