accountId,countPricing,creditCompleteDate,creditUsdRate,customerRevenue,detailCategory,detailSource,estRevenue,initiatorStatus,isFasterAch,isRTP,netRevenue,partner,payeeAmount,payeeAmountCurrency,payeeCcy,payeeCountry,payeeEmail,payeeFunding,payeeName,payerCcy,payerCountry,payerEmail,payerFunding,payerName,paymentId,paymentType,paymentUsdEquivalentAmount,period,processingMethod,revenueBasis,speedFlag,submissionDate,txnType,txnTypeRaw,typeDefn,usdAmount,usdAmountDebited
1382177,0.0,2026-04-08T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,7500.0,USD,USD,US,,,"Full Swing Golf, Inc",USD,US,,,"Black Diamond Technologies, LLC",7208285,payment,7500.0,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,7500.0,7500.0
1433426,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,2250.0,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7208304,payment,2250.0,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,2250.0,2250.0
1433426,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,2535.0,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7208308,payment,2535.0,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,2535.0,2535.0
1433426,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,1300.0,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7208315,payment,1300.0,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,1300.0,1300.0
1433426,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,34103.02,USD,USD,US,,,Crosspoint Polymer Technologies.,USD,US,,,"Seaman Group, LLC",7208318,payment,34103.02,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,34103.02,34103.02
1433426,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,1596.5,USD,USD,US,,,Spectrum Polymers,USD,US,,,"Seaman Group, LLC",7208323,payment,1596.5,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,1596.5,1596.5
1433426,0.0,2026-04-10T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,17640.0,USD,USD,US,,,St. Joseph Plastics,USD,US,,,"Seaman Group, LLC",7208324,payment,17640.0,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,17640.0,17640.0
1433426,0.0,2026-04-13T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,3393.5,USD,USD,US,,,Spectrum Polymers,USD,US,,,"Seaman Group, LLC",7208326,payment,3393.5,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,3393.5,3393.5
1433426,0.0,2026-04-13T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,21317.4,USD,USD,US,,,Global Polymers LLC,USD,US,,,"Seaman Group, LLC",7208328,payment,21317.4,2026-04,Nacha,gross,Standard,2026-04-02T00:00:00,Domestic,Domestic,Business,21317.4,21317.4
1620691,0.0,2026-04-06T00:00:00,0.01706608,0.0,transaction,revenue_share,16.73,,False,False,0.0,Q2,32667.13,PHP,PHP,PH,,,Arlene   Estal,USD,US,,,Alpental Group Inc,7218710,payment,557.5,2026-04,Wire,gross,Standard,2026-04-03T00:00:00,FX,FX,Business,557.5,557.5
1620691,0.0,2026-04-06T00:00:00,1.005028,0.0,transaction,revenue_share,8.78,,True,False,0.0,Q2,1746.22,USD,USD,US,,,Abraham   Zerpa,USD,US,,,Alpental Group Inc,7218711,payment,1755.0,2026-04,Nacha,gross,FasterACH,2026-04-03T00:00:00,Domestic,Domestic,Business,1755.0,1755.0
1433426,0.0,2026-04-10T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,720.48,USD,USD,US,,,"Acrisure Trade Credit, LLC",USD,US,,,"Seaman Group, LLC",7220702,payment,720.48,2026-04,Nacha,gross,Standard,2026-04-05T00:00:00,Domestic,Domestic,Business,720.48,720.48
1351767,0.0,2026-04-10T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,2332.73,USD,USD,US,,,Valve Solutions LLC,USD,US,,,Alex Patrick O'Neil,7224921,payment,2332.73,2026-04,Nacha,gross,Standard,2026-04-06T00:00:00,Domestic,Domestic,Business,2332.73,2332.73
1433426,0.0,2026-04-13T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,220.4,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7230644,payment,220.4,2026-04,Nacha,gross,Standard,2026-04-07T00:00:00,Domestic,Domestic,Business,220.4,220.4
1433426,0.0,2026-04-16T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,188.95,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7230677,payment,188.95,2026-04,Nacha,gross,Standard,2026-04-07T00:00:00,Domestic,Domestic,Business,188.95,188.95
1433426,0.0,2026-04-16T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,420.0,USD,USD,US,,,Alandro Plastic Resources,USD,US,,,"Seaman Group, LLC",7230682,payment,420.0,2026-04,Nacha,gross,Standard,2026-04-07T00:00:00,Domestic,Domestic,Business,420.0,420.0
1359210,0.0,2026-04-09T00:00:00,1.0,0.0,transaction,revenue_share,7.88,,False,False,0.0,Q2,525.0,USD,USD,US,,,First Financial Bank,USD,US,,,Charles   Fox,7239447,invoice,525.0,2026-04,Card,gross,Standard,2026-04-08T00:00:00,Domestic,Domestic,Business,525.0,525.0
1490526,0.0,2026-04-09T00:00:00,1.04711313,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,1076.77,USD,USD,US,,,Lewisville Truck Center LLC,USD,US,,,Northpointe Inc,7244721,invoice,1127.5,2026-04,Card,gross,Standard,2026-04-09T00:00:00,Domestic,Domestic,Business,1127.5,1127.5
1620691,0.0,2026-04-29T00:00:00,1.0,0.0,transaction,revenue_share,1.0,,False,False,0.0,Q2,622.5,USD,USD,US,,,Colby   Consolati,USD,US,,,Alpental Group Inc,7248130,payment,622.5,2026-04,Nacha,gross,Standard,2026-04-09T00:00:00,Domestic,Domestic,Business,622.5,622.5
1433426,0.0,2026-04-17T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,4110.0,USD,USD,US,,,M Holland Company LLC,USD,US,,,"Seaman Group, LLC",7256467,payment,4110.0,2026-04,Nacha,gross,Standard,2026-04-11T00:00:00,Domestic,Domestic,Business,4110.0,4110.0
1433426,0.0,2026-04-21T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,1350.0,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7256468,payment,1350.0,2026-04,Nacha,gross,Standard,2026-04-11T00:00:00,Domestic,Domestic,Business,1350.0,1350.0
1433426,0.0,2026-04-23T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,832.5,USD,USD,US,,,,USD,US,,,"Seaman Group, LLC",7256469,payment,832.5,2026-04,Nacha,gross,Standard,2026-04-11T00:00:00,Domestic,Domestic,Business,832.5,832.5
1351767,0.0,2026-04-17T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,8828.53,USD,USD,US,,,Valve Solutions LLC,USD,US,,,Alex Patrick O'Neil,7261963,payment,8828.53,2026-04,Nacha,gross,Standard,2026-04-13T00:00:00,Domestic,Domestic,Business,8828.53,8828.53
1382177,0.0,2026-04-16T00:00:00,1.0,0.0,transaction,revenue_share,20.0,,False,True,0.0,Q2,10703.11,USD,USD,US,,,"Musco Sports Lighting, LLC",USD,US,,,"Black Diamond Technologies, LLC",7273697,payment,10703.11,2026-04,RTP,gross,RTP,2026-04-14T00:00:00,Domestic,Domestic,Business,10703.11,10703.11
1433426,0.0,2026-04-27T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,7229.2,USD,USD,US,,,Global Polymers LLC,USD,US,,,"Seaman Group, LLC",7269639,payment,7229.2,2026-04,Nacha,gross,Standard,2026-04-14T00:00:00,Domestic,Domestic,Business,7229.2,7229.2
1382185,0.0,2026-04-21T00:00:00,0.01718929,0.0,transaction,revenue_share,29.46,,False,False,0.0,Q2,57128.59,PHP,PHP,PH,,,Rechill Castelltort,USD,US,,,"Black Diamond Technologies, LLC",7282434,invoice,982.0,2026-04,Wire,gross,Standard,2026-04-16T00:00:00,FX,FX,Individual,982.0,982.0
1433426,0.0,2026-04-28T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,195.22,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7296585,payment,195.22,2026-04,Nacha,gross,Standard,2026-04-18T00:00:00,Domestic,Domestic,Business,195.22,195.22
1382177,0.0,2026-04-27T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,70.0,USD,USD,US,,,Jose Loera,USD,US,,,"Black Diamond Technologies, LLC",7310914,payment,70.0,2026-04,Nacha,gross,Standard,2026-04-21T00:00:00,Domestic,Domestic,Business,70.0,70.0
1382177,0.0,2026-04-29T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,2970.0,USD,USD,US,,,Gonzalez A&V Wiring Inc,USD,US,,,"Black Diamond Technologies, LLC",7310946,payment,2970.0,2026-04,Nacha,gross,Standard,2026-04-21T00:00:00,Domestic,Domestic,Business,2970.0,2970.0
1382177,0.0,2026-04-30T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,7095.0,USD,USD,US,,,Gonzalez A&V Wiring Inc,USD,US,,,"Black Diamond Technologies, LLC",7310968,payment,7095.0,2026-04,Nacha,gross,Standard,2026-04-21T00:00:00,Domestic,Domestic,Business,7095.0,7095.0
1916092,0.0,2026-04-30T00:00:00,1.0,0.0,transaction,revenue_share,210.0,,False,False,0.0,Q2,6000.0,USD,USD,US,,,"Build With Elohim LLC provide remodeling services, such as complete remodel",USD,US,,,TNT 15835,7317465,payment,6000.0,2026-04,Nacha,gross,Standard,2026-04-22T00:00:00,Domestic,Domestic,Business,6000.0,6000.0
1490526,0.0,2026-04-23T00:00:00,1.05691057,0.0,transaction,revenue_share,3.5,,False,False,0.0,Q2,61.5,USD,USD,US,,,Lewisville Truck Center LLC,USD,US,,,Hi-Tech Logistics Inc.,7326627,invoice,65.0,2026-04,Card,gross,Standard,2026-04-23T00:00:00,Domestic,Domestic,Business,65.0,65.0
1382177,0.0,2026-04-29T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,6144.27,USD,USD,US,,,Verkada Inc.,USD,US,,,"Black Diamond Technologies, LLC",7324488,payment,6144.27,2026-04,Nacha,gross,Standard,2026-04-23T00:00:00,Domestic,Domestic,Business,6144.27,6144.27
1433426,0.0,2026-04-30T00:00:00,1.0,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,318.26,USD,USD,US,,,"Trinity Logistics, Inc.",USD,US,,,"Seaman Group, LLC",7331437,payment,318.26,2026-04,Nacha,gross,Standard,2026-04-24T00:00:00,Domestic,Domestic,Business,318.26,318.26
1087450,0.0,2026-04-30T00:00:00,1.0,0.0,transaction,revenue_share,3.68,,False,False,0.0,Q2,105.0,USD,USD,US,,,Cyclehoop US LLC,USD,US,,,AMENTUM,7354614,invoice,105.0,2026-04,Card,gross,Standard,2026-04-28T00:00:00,Domestic,Domestic,Business,105.0,105.0
1490526,0.0,2026-04-30T00:00:00,1.08333333,0.0,transaction,revenue_share,0.0,,False,False,0.0,Q2,60.0,USD,USD,US,,,Lewisville Truck Center LLC,USD,US,,,Hi-Tech Logistics Inc.,7364167,invoice,65.0,2026-04,Card,gross,Standard,2026-04-30T00:00:00,Domestic,Domestic,Business,65.0,65.0
